exp_id,config_name,n,runs,rev_rate,frob_from_rank1_median,frob_from_rank1_iqr,frob_from_rank1_min,frob_from_rank1_max,macro_gap_median,macro_gap_iqr,macro_gap_min,macro_gap_max,sigma_median,sigma_iqr,sigma_min,sigma_max,sigma_u_median,sigma_u_iqr,sigma_u_min,sigma_u_max,sigma_ratio_median,sigma_ratio_iqr,sigma_ratio_min,sigma_ratio_max,tau_median,tau_iqr,tau_min,tau_max,active_tau_median,active_tau_iqr,active_tau_min,active_tau_max,budget_median,budget_iqr,budget_min,budget_max,macro_n_median,macro_n_iqr,macro_n_min,macro_n_max,trans_ep_median,trans_ep_iqr,trans_ep_min,trans_ep_max,budget_ratio_median,budget_ratio_iqr,budget_ratio_min,budget_ratio_max
EXP-100,A3_P1-P3,128,10,0.0,1.156443318719265,0.07123551902538816,0.9997137504517661,1.2619874492497591,0.43892038265094946,0.07295589588707219,0.3771256916599761,0.49743990399526394,0.8101214578938568,1.2030315409629728,0.33071132339674336,5.049298744122616,1.3116286368187713,1.423494769273697,0.4610705017310637,6.7112202335398505,0.0037282269059171315,0.005856241959908072,0.0015110787609562797,0.022680356185495017,1.0,0.0,1.0,1.0,,,,,22.631141949567933,7.485974686793032,10.54068575884523,31.98217216290966,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.036439549397651615,0.012053547496491769,0.01697209271412381,0.05149611738424868
EXP-100,A4_P1-P4,128,10,0.0,1.1193214694834615,0.16463521086469757,0.7700066656298824,1.167199847091393,0.4584152081861102,0.020091085636627037,0.42505057048825534,0.510256074684354,1.5523312706751184,1.2216981523083077,0.19677430952387107,3.809150533399133,1.927488331725753,2.155154725722271,0.5750023611035809,4.613113262263793,0.006942640012615537,0.005442587171027536,0.0011035690696064792,0.016369956296640672,1.0,0.0,1.0,2.0,,,,,21.585814483368004,12.102038653656791,5.736468199310116,29.838684768737124,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.03475641463025021,0.019486106194505803,0.009236578374287888,0.0480447796233327
EXP-100,A12_P2-P6,128,10,0.0,1.0886023147471071,0.34393421243148636,0.7047650623734257,1.2389996427634347,0.29609140700868253,0.1528592575561804,0.27720983953723877,0.45176928160887786,1.2610976248661911,1.6475309346753093,0.14178866750580105,2.361894544554875,1.5166628242040279,1.9340953074412999,0.24645112510759998,3.617392378542882,0.005572253740890664,0.006045141184947193,0.001023268133926633,0.010631946464072393,1.0,1.0,1.0,2.0,,,,,44.4638063495056,19.622156157539244,17.178156071457998,58.218504143885625,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.07159342959763275,0.03159462877235571,0.027659420285612826,0.09374056608968455
EXP-100,A6_P1-P6,128,10,0.0,1.0771292506003491,0.17574748079875735,0.461126781580669,1.2328788907254438,0.46735122007353885,0.06516547612645895,0.26563580163092404,0.7520700197915399,1.0888576469649418,1.6488514626083333,0.3169887535442897,2.8456365645463495,1.6691668072639785,2.007234814031068,0.39501102550410616,5.514558423265219,0.004717133979406827,0.006783745144020878,0.00140477286295449,0.012510809954990145,1.0,0.0,1.0,2.0,,,,,15.33984088701869,8.884984308275861,9.217406515357709,32.270340909824164,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.02469945577648172,0.01430616383920295,0.014841413693710032,0.0519601124982138
EXP-100,A8_P2-P2,128,10,0.0,1.067644772538222,0.1117576822567884,0.949017577045652,1.2554470312756019,0.4707787609786427,0.046343280335769954,0.41847454479589385,0.5662684701156201,1.6082045631742967,0.4661427292138032,0.7869185453902134,3.2716552671763903,2.0674350233598098,0.6005742575992434,0.8695376632834836,4.046115166265972,0.007084691452138437,0.002111494579600068,0.0034549057653501226,0.014536891720971551,1.0,0.0,1.0,1.0,,,,,10.523875130058224,11.416738268592205,3.931610220605924,25.50857000217102,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.01694502506815814,0.018382669289313862,0.006330485008902377,0.041072642234711056
EXP-100,A5_P1-P5,128,10,0.0,1.053073873340825,0.08994183477181661,0.7510720602620662,1.129597103364375,0.4809372146461401,0.06473268807800137,0.4098390455033559,0.6488974554176474,0.8423094909197737,0.6700096096198255,0.322277692454066,2.656830427441517,1.0605529485439364,0.7186970637354865,0.6401691783954914,3.525453988641755,0.003624607955481989,0.0027805528019769392,0.0017426320984217708,0.012204539568270297,1.0,0.0,1.0,2.0,,,,,18.754339849661726,19.280030604464475,6.199181864465334,32.221505951132585,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.03019731372349692,0.031043755068357524,0.009981617113206403,0.05188148085454599
EXP-100,A13_P3-P6,128,10,0.0,1.0473568870362688,0.0682705021559431,0.9395547554804244,1.1420868164988274,0.46829424859426283,0.04206016618710462,0.41963701927590347,0.5526535474891754,2.97861404097533,2.2206586296146926,0.27102386831068326,3.9583039013163273,3.751635632346717,3.3092730939645936,0.3248225040529577,5.5253614451948785,0.012834569912774233,0.00946154837121196,0.0011722075843200723,0.01780710153398456,1.0,0.0,1.0,1.0,,,,,15.873241942204206,7.157295008522777,7.241737307514996,24.885486259511588,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.025558311867018645,0.011524323677427614,0.011660288505549643,0.040069383500789965
EXP-100,A7_P2-P1,128,10,0.0,1.0352897354577486,0.23217835225088346,0.687250873101945,1.1429330974545093,0.4738559798848658,0.10678296012254596,0.4193152998541686,0.658041306652897,0.4849836058506707,0.8272362036958716,0.14829232708543388,2.327571650756852,0.8242415663152727,1.2941257388593126,0.5893388951678626,2.8310273406146385,0.002141529702203982,0.0035212657203578363,0.0009038944400418137,0.010197970480276097,1.0,0.75,1.0,2.0,,,,,19.683278739850934,15.41859956550058,6.566070775944609,28.137254750665637,8.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0316930453419845,0.024826269118973676,0.010572363556452273,0.04530522086273967
EXP-100,A1_P1-P1,128,10,0.0,1.0333038631924631,0.11793069476386997,0.6447621488834587,1.392364083675565,0.46498666715267795,0.05988963307238526,0.16770454977176652,0.6902213440509073,1.1199406216771985,1.0067730054098578,0.29343635281790037,3.0780150285298307,1.744290534982421,1.0362140395259423,0.3620243049434431,3.854189965567107,0.004857961120203331,0.004429692319514679,0.0013228257825773418,0.013926097852459119,1.0,0.0,1.0,2.0,,,,,19.539672294509472,10.927681695125756,11.074259694105427,31.97450609618486,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.031461817321299435,0.01759521449773553,0.01783122716763664,0.051483773861428384
EXP-100,A11_P2-P5,128,10,0.0,1.0331414159459515,0.07279260023035405,0.5561041364421742,1.1429024361327855,0.4742975018327624,0.0975342685812075,0.38127701285070226,0.7519279088379963,1.1493701660572477,1.727328732057039,0.2310745111179148,4.6038675424849815,1.7296066409739614,1.5865429885086122,0.5581537954893758,5.575517671236149,0.0051828626937689675,0.007028192565504727,0.0012606463671356585,0.020005185293984037,1.0,0.0,1.0,2.0,,,,,20.41547468782717,13.927336177544472,8.88258890372524,36.55211104520267,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.032871991171341985,0.02242511030818846,0.014302306876852388,0.058854407744348886
EXP-100,A2_P1-P2,128,10,0.0,1.027399197144021,0.08609314890280295,0.6453689446466425,1.1622818819727485,0.4983842169880877,0.08750539770706844,0.42496482547415526,0.6715791128339212,1.0069700747544532,0.6202475309611029,0.38595430987145085,3.5885103870749573,1.585915964885354,0.8349477571852226,0.7537167196449299,3.9877583171327,0.004539883785452158,0.0027482727748688635,0.002260087125232385,0.01557182509509804,1.0,0.0,1.0,2.0,,,,,16.252143585148144,9.882924131319603,6.993332102939568,24.111039131722567,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.026168400618424785,0.015912997359081096,0.011260318687723772,0.038822406904035586
EXP-100,baseline,128,10,0.0,0.9877405919814497,0.11050422384705705,0.6638003398814427,1.1926473451921584,0.46792502081088927,0.03181588109600186,0.4142450237725519,0.6167919773147748,0.7120637855257006,0.5402658732975898,0.16716256294050047,3.563465222596621,0.8781651815548477,0.5577885967450205,0.35536414598824567,4.355298163629641,0.0032156920316577043,0.002602014862885452,0.0009329843962219335,0.01624682940047134,1.0,0.0,1.0,2.0,,,,,20.973466935855576,16.853210438457257,4.068519098192973,38.82551729544997,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.03377044278862443,0.027136208842210265,0.006550928936077054,0.06251493444430173
EXP-100,A9_P2-P3,128,10,0.0,0.7692356857442797,0.19698342639701472,0.5797018681837652,0.9978864406520782,0.6013842274787367,0.12457937917894424,0.48952664209002905,0.7478071758923062,1.2319575094467439,0.4963919415605723,0.6603123632744898,2.342122000334431,1.3693685499062906,0.6983193884722485,0.9014534323226787,2.555706557541545,0.006094755874958797,0.0023536568193251416,0.003704802044968437,0.010475571419531553,3.0,1.0,2.0,3.0,,,,,35.01282300327787,17.88634545277204,2.875781206429805,50.46273057805347,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.056375922002625006,0.02879971192448782,0.004630441166515581,0.08125260173512679
EXP-101,mixer,32,10,0.7,1.3787376139768885,0.2170368532675382,1.0648378815056128,1.6479448085688062,0.3920232855535777,0.009868204564970395,0.20210858855461233,0.44363823761354815,7.633123584810989e-11,1.057656850698698,6.371215083703195e-11,85.88329080776657,22.417329572493557,0.2400245370868639,3.555445957106054,86.01736576299561,0.278303714255982,0.173363722256987,0.17684249574176186,0.5235699402557359,57.0,207.5,1.0,560.0,,,,,24.06084815227701,8.957558329475841,12.521812324070051,49.441197643973766,5.0,2.5,5.0,8.0,0.0,2.515054137175454e-13,0.0,4.2196734107510445e-05,0.21695291443045264,0.08076890612755269,0.11290722839298856,0.44580356660357534
EXP-101,full_action_safe,32,10,0.8,1.31664456969738,0.24981062131253773,0.7480537040252466,1.4554151691301005,0.40029577777144887,0.03805682524424003,0.3536197518040869,0.530908762155577,8.057615518878556e-11,2.092370200898319e-11,4.8612375696861146e-11,12.365810401422173,22.576452753752342,3.627945460220893,1.353541610568584,28.281668334292966,,,,,109.5,93.75,48.0,267.0,,,,,110.90354888959125,0.0,110.90354888959125,110.90354888959125,5.0,0.75,4.0,6.0,2.2821869394284988e-11,0.0004506114278191161,0.0,0.00520577195387328,1.0,0.0,1.0,1.0
EXP-101,full_action,32,10,0.8,1.2537761848526818,0.4426008152699047,0.7420272922983463,1.5582332132986396,0.4081405101188469,0.06086914985930664,0.3822112901328327,0.5272148514856498,7.45476599492081e-11,1.6499579784697475e-05,4.2261154476728503e-11,0.012327930036917095,22.05171479748219,8.241304387073725,0.977537051442092,26.68888398083778,0.9461676029429569,0.0,0.9461676029429569,0.9461676029429569,71.0,112.25,11.0,209.0,,,,,110.90354888959125,0.0,110.90354888959125,110.90354888959125,5.0,1.0,4.0,6.0,2.174030292624498e-06,0.0007000233620206971,0.0,0.0021713932810326127,1.0,0.0,1.0,1.0
EXP-101,sbrc,32,10,0.8,1.1723060865685153,0.6205128472895467,0.583812290855585,1.5198467711173949,0.39293793515642916,0.1178089178717931,0.37534469244298974,0.6120861085687719,8.167611677570199e-11,0.00018076716692533903,6.384915508463624e-11,9.797187714836502,18.837807531935475,7.359539680612837,0.4146809521866718,26.17688692432894,,,,,87.0,164.0,21.0,1084.0,,,,,9.90331820722027,10.347534306703238,5.657891416343072,25.063600408749295,6.0,1.0,5.0,6.0,1.474514954580286e-17,5.006411951669065e-15,0.0,5.3244909380092964e-05,0.0892966754118879,0.0933021026856824,0.0510163243015399,0.22599457510328252
EXP-101,combo_rm,32,10,0.0,0.995925800496325,0.32923994811766066,0.6199079084896693,1.3557533427632609,0.49174809798493224,0.2412278836091551,0.2749608843135275,0.6502742832055883,9.131144533233403,5.887077829464186,3.074726733077125,27.840385284354344,10.258178136645938,7.231098357821935,4.277010306865988,31.55237877709578,0.1451996754848782,0.11306996285043941,0.024222363398743067,0.2089740743259041,4.0,1.75,2.0,9.0,,,,,10.459745548317274,2.738212871858126,2.32308936763066,12.752664366391583,7.5,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.09431389394698589,0.0246900383195503,0.020946934438891444,0.11498878524696582
EXP-101,combo_structure,32,10,0.1,0.9026779220548121,0.4774197480093708,0.6341182112951511,1.5671745318725954,0.39290903848809466,0.054734130648041945,0.23196121170340345,0.45450248392387627,0.24045357519036187,1.1505520786617818,6.465361692317778e-11,12.488759778001512,5.463852651832576,13.458676140745629,0.2222110701378595,22.32860971397507,0.3827794645634675,0.41662028378479976,0.09367649478012754,22.383083409250837,9.5,12.5,2.0,249.0,,,,,12.267680899407743,13.85765379247167,2.8328192972338746,30.92780846546881,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.005646411510452568,0.1106157649798988,0.12495230252971884,0.025543089699086682,0.2788712243668472
EXP-101,baseline,32,10,0.1,0.9003275665817623,0.3469553076489682,0.43492857841015764,1.8913126014012347,0.46032591913941145,0.19207495611775094,0.29080075995482113,0.8361018637120772,1.7561083093277863,22.44118926353039,8.6744486041029e-11,54.107758623442805,15.084143920283356,23.267125323274854,0.9718326206830737,54.357172044923345,0.22651854868344037,0.48948837194372097,0.01828814646786679,0.5557789447423832,7.0,9.0,2.0,242.0,,,,,11.10216497411498,4.675700456246034,5.717290978027123,27.993113819082193,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.10908242088132811,0.10010648969554269,0.042160061630677606,0.05155192088324338,0.2524095405364387
EXP-101,full_action,64,10,0.9,1.2793170974476864,0.25388994998021475,0.9848332987069144,1.5453962703199868,0.3932555617443809,0.0021869337692784208,0.3620074866612477,0.39608449053553696,6.976886456017434e-11,1.643640895064115e-11,5.511527336050199e-11,0.26404027881232217,18.876909736661162,4.406496952532496,0.48210825561631476,23.007725140158914,0.5428844188531806,0.0,0.5428844188531806,0.5428844188531806,230.0,166.5,12.0,445.0,,,,,266.168517335019,0.0,9.50495760428925,266.168517335019,5.0,0.75,4.0,6.0,2.6020852139652106e-18,8.650198612958349e-14,0.0,8.939628123785098e-08,1.0,0.0,0.03571029999887486,1.0
EXP-101,combo_rm,64,10,0.0,1.013246629373795,0.28293663249336176,0.7692434665285995,1.5571883194853446,0.4545763406894539,0.11530221505362181,0.29537260870107507,0.6330476979304629,2.168106276260081,4.683661034191779,0.9784845213772754,11.040684895545414,2.5215234664127144,4.892307193627589,1.2990407644790827,13.74517170260237,0.021255968495850132,0.024118947570406054,0.008811322030067568,0.056609057476941074,3.0,1.0,2.0,4.0,,,,,16.075474350252914,3.90841033326876,7.609650762757199,25.026147988615456,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06039585188814482,0.014683969285328183,0.02858959744355919,0.09402369686387715
EXP-101,mixer,64,10,0.0,0.9479676778404952,0.31226126659334863,0.6073193988374118,1.2013288306384113,0.43238088324646995,0.07172738671653545,0.3440550036120593,0.5537144253685138,1.426378813716227,4.2685275561168226,0.34755788761676626,6.881678073821859,2.21757158846209,4.681791672127119,0.7034508385146203,9.49494196970651,0.04856411289689082,0.011749275864281344,0.014446175021188222,0.16356853394955287,3.5,1.75,2.0,5.0,,,,,16.89718214116082,10.850886882467051,3.0499570644703673,35.70475457710533,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.06348302312513092,0.04076698097547479,0.011458744614155364,0.1341434176160088
EXP-101,full_action_safe,64,10,0.4,0.9395417795458418,0.4636807108851556,0.7498815363723162,1.549355767771053,0.3930145062821361,0.012418298977063313,0.3858706400041241,0.4104144981142691,0.09421986368830639,0.3167991359482021,6.485736762533028e-11,0.5675729580217832,1.3356483600017905,20.523044581796896,0.8111033350001702,22.9249917793431,0.5805449680915884,0.17579936072129582,0.44715436853050305,0.8513149525022556,26.5,94.25,11.0,885.0,,,,,19.13109877708441,251.96626635560918,7.4278481215336,266.168517335019,6.0,1.75,5.0,8.0,0.0,1.6952585168983347e-14,0.0,0.00027649401361078824,0.0718758888866057,0.9466418826628779,0.027906561587012834,1.0
EXP-101,combo_structure,64,10,0.0,0.9071659419085687,0.22645140797535013,0.7187220135874866,1.1900249933564448,0.3896821648392729,0.04004711345670725,0.3360613554112729,0.447234669584219,0.6299328340474496,0.731609459396476,0.12471650283523505,1.9561627872642133,1.0035295770523613,0.6849422361934169,0.48714142285566675,4.828812855813034,0.15662190865146403,0.23255595697679438,0.012580466280022493,0.4614252735735805,6.0,5.0,2.0,11.0,,,,,20.12064511545663,12.77796066769012,4.767822263396447,30.803611485473326,8.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0755936326238438,0.04800703252070513,0.01791279566469283,0.11572973315511116
EXP-101,sbrc,64,10,0.1,0.8549744304405033,0.3530182743278243,0.6315490111225759,1.1900671590534455,0.4477879796281187,0.11808595035925817,0.27599615065167815,0.6272528715343142,0.7472612068585294,1.476559780644572,8.799546946539417e-11,10.022291583211654,1.8425712288768796,3.2055437895229293,0.3521915472333407,18.822528483005247,0.036884451148311695,0.09026069018172295,0.010152125986970425,0.13630087916810538,4.5,4.0,2.0,1559.0,,,,,23.929344305099587,10.877026131791549,2.956593275371886,40.48438361587704,8.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0899029853143014,0.04086518661446702,0.011107975146626765,0.15210057155227139
EXP-101,baseline,64,10,0.0,0.8118948255223066,0.11612387980438432,0.6675858726705526,1.2861975042118436,0.5004257849291924,0.0886269068255689,0.4060406221305046,0.6850231078766778,3.1076610088426433,3.687711189783723,0.38154764910751937,27.707244117256465,3.76626375422821,3.6220682512536926,0.41846690469033204,29.01163629703884,0.028933729917594932,0.03039518459335451,0.0064328114661412516,0.14652035759340976,2.5,1.75,1.0,5.0,,,,,18.626026255540722,14.561980990693778,4.17250204103247,37.54029719991395,8.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.06997832216233393,0.05470962958539914,0.01567616667368912,0.14103958490576485
EXP-101,mixer,128,10,0.0,1.117849546288851,0.04277268342598406,0.7509226949382923,1.2320371363525637,0.29864673715072554,0.027224427534360218,0.2521529082073062,0.47505467092259424,0.4066009056068024,0.1563083938420624,0.21093475466895795,2.8373903852403526,0.6885990461356908,0.7590980382700372,0.361702547975193,3.047156193240988,0.0019828828034511494,0.0014233821370454565,0.001056816542412349,0.012289319754567027,1.0,0.0,1.0,2.0,,,,,39.99496651886524,23.35709016357106,11.367428245918068,77.1923867437329,8.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.06439792394786496,0.037608435433683425,0.018303272721034738,0.1242913767294268
EXP-101,combo_rm,128,10,0.0,1.114738237744081,0.0823554218960052,0.9574503377318855,1.150230458363588,0.4403052482017454,0.05610749057636549,0.37443493343177914,0.5534166109632183,1.2901004478828302,2.6205460667152662,0.33401407168052333,3.7873231385531767,1.4241673773637409,3.1654512230405776,0.4747635763351271,4.52955682625938,0.0059061771459213465,0.012045429309535257,0.0015328189631605505,0.01739770746897067,1.0,0.0,1.0,1.0,,,,,24.714682397241454,5.652658231404832,5.224020211595696,34.4596834332804,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.03979436353978349,0.009101631694517776,0.008411459880326813,0.05548528392834509
EXP-101,baseline,128,10,0.0,1.0626566421254675,0.10883603364942562,0.6439865535203324,1.1844819853077329,0.47004014700371527,0.04469779890733999,0.354640963485775,0.6622704579850289,1.1062285415653155,1.6325161947437907,0.22390892441814106,3.062356426641508,1.6862378375865785,1.708088453550893,0.8255872439766028,4.014028574256955,0.005107880750923586,0.007594772434246012,0.0013296771722698891,0.01372168482044227,1.0,0.0,1.0,2.0,,,,,23.68304640654157,13.748422746296306,4.108661083339038,41.48163696126318,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.03813327411145169,0.022137032718891413,0.006615563582172663,0.06679168742407446
EXP-101,full_action_safe,128,10,0.0,1.0506215834131272,0.14064715214266976,0.9042114863777019,1.311012620202831,0.38611289141069927,0.038024854451479184,0.35860287415354886,0.40899814204873575,0.06671248332495486,0.046875984420102684,0.01745135736334153,0.1716301297489858,0.7609286861298709,0.24153390451623502,0.3494185794071012,1.305051368735186,0.14135380184297036,0.0363965766656042,0.04568782737101188,0.3960711525014473,4.0,1.5,3.0,6.0,,,,,24.25730106391859,6.962905137376826,8.94427434711682,47.333391545678026,6.5,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.03905791065877894,0.011211326687359184,0.014401629737651573,0.07621389425380054
EXP-101,full_action,128,10,0.0,0.9996091758674388,0.13179053530247042,0.8259985941116653,1.403091349361519,0.3991663894995971,0.024885992212140884,0.3644077386105332,0.42257601469239303,0.061129830763533385,0.03122722311171211,0.02125123290696953,0.15562223017115143,0.7837454116996777,0.6580956542351681,0.1246143854051073,1.844577091628329,0.23130129305616925,0.19692365082332972,0.06788066025617524,0.5299541056363442,6.0,2.75,3.0,8.0,,,,,15.786474780161234,13.066639130633074,6.251047837401154,466.4201045372709,6.5,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.025418603658992525,0.021039258342466532,0.010065129146627595,0.7510066649406615
EXP-101,sbrc,128,10,0.0,0.9590006883976352,0.33159590947429685,0.7339210030021587,1.1827688945794084,0.36954744223674846,0.1634562504687287,0.27239107289360265,0.47431221455529926,0.6275643520181446,0.9844323796137286,0.15010841652837767,2.0380081337181895,1.092069352358922,1.3951051917280037,0.33627033051263533,2.733544583927925,0.0032915041439383406,0.003945408010825948,0.0012272523493621092,0.008830257700034963,1.5,1.0,1.0,2.0,,,,,27.848863396818118,38.13286991750835,10.151716680187997,69.6040447199352,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.04484086731806214,0.0613996677732737,0.016345793873902895,0.1120730023920359
EXP-101,combo_structure,128,10,0.0,0.9195211660524774,0.10053813210079288,0.734615232725123,1.0506562083623934,0.3547423644214973,0.055450395668245445,0.3221151007123866,0.41386330141832306,0.14587754681445092,0.07728317263582044,0.03151227106881027,0.31346028456993863,0.4412438883142121,0.5370416589244309,0.20120437062908014,1.1243830122699996,0.005608958374810682,0.009116389242617038,0.0016235484160750286,0.028007194138434773,2.5,1.0,2.0,3.0,,,,,34.55326701370745,24.440030476873567,10.603486766719048,62.646583916809945,8.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.05563596759730796,0.039352132553750696,0.017073211801872008,0.10087044190336608
EXP-106,chain_A24,32,10,0.8,1.4624522496016081,0.15620040510386213,0.9760643736898023,1.8186118432527352,0.4048808423745962,0.05319184246863651,0.33816435515458754,0.4301568368819205,7.818757674787898e-11,2.4162095700151647e-11,5.449538097176525e-11,1.0923596907642876e-10,23.446705234761488,3.849595562218987,21.15361128944264,28.674933043198514,5.5765119409785446e-08,5.446439004183375e-08,1.3007293679516936e-09,1.102295094516192e-07,12.5,16.25,5.0,96.0,12.5,16.25,5.0,96.0,110.90354888959125,0.0,110.90354888959125,110.90354888959125,5.5,2.0,4.0,8.0,0.004397036447866963,0.01672961698736032,0.0,3.463671282710525,1.0,0.0,1.0,1.0
EXP-106,A13_A3_A19,32,10,1.0,1.37500067805999,0.23261105646364633,1.1167326980628691,1.786463127182635,0.38881142375914396,0.038825806920166905,0.29997149127486555,0.41288534696920076,7.341189799558215e-11,2.012815665219595e-11,5.6724329529279874e-11,9.337573355299431e-11,21.75006308439559,4.301823966463495,18.789374158595102,28.93537517231857,,,,,22.0,42.25,9.0,491.0,,,,,110.90354888959125,0.0,110.90354888959125,110.90354888959125,6.0,0.75,4.0,7.0,0.0007914047774420572,0.02842649491738594,0.0,0.31227859641370903,1.0,0.0,1.0,1.0
EXP-106,A13_A18_A19,32,10,0.6,1.3260238395077963,0.11959099484860536,1.0468264964486669,1.5805705832288828,0.38874830516139464,0.04912987787005285,0.0,0.47246994200432935,8.092321427370134e-11,2.5353602696980387e-11,6.938893903907228e-17,9.59228010774742e-11,22.299743416089463,0.9932663175366301,8.244339075510164,25.806091023829133,,,,,29.0,27.5,8.0,10000.0,29.0,27.5,8.0,10000.0,110.90354888959125,0.0,110.90354888959125,110.90354888959125,7.0,0.75,5.0,8.0,0.00010321150122026557,0.00045337705228746215,0.0,0.053869556425586954,1.0,0.0,1.0,1.0
EXP-106,A13_A21_A19,32,10,0.7,1.3260238395077963,0.1307953796514678,0.9274602910268538,1.605625965402655,0.4002599895111278,0.041071738152324955,0.348276408296025,0.47202362663510367,8.594993659875961e-11,1.1048087545136352e-11,4.5498061277663655e-11,9.57211983424953e-11,22.70706176503287,3.0239985536485605,22.03532961273887,27.261057127645852,,,,,41.5,24.5,13.0,92.0,,,,,110.90354888959125,0.0,110.90354888959125,110.90354888959125,7.0,1.0,5.0,8.0,3.237163681141242e-07,0.00032647977451980784,2.5223725885759052e-11,0.00844944024704889,1.0,0.0,1.0,1.0
EXP-106,chain_pkg,32,10,0.8,1.2306252009033867,0.28913746167361243,0.9332913127494847,1.6127576607736456,0.4030614606797028,0.023178782481425853,0.19487786566969334,0.43733401220722823,6.998248897938529e-11,1.0967864154682926e-11,5.134263008798328e-11,1.415423381942999e-10,22.446834737892505,3.4433091697759117,18.82809332109126,26.59193251951673,,,,,23.0,49.25,2.0,469.0,23.0,49.25,2.0,469.0,110.90354888959125,0.0,110.90354888959125,110.90354888959125,6.0,1.5,4.0,7.0,0.00020834398004093528,0.002960119091151815,4.163336342344337e-17,2.044505052678208,1.0,0.0,1.0,1.0
EXP-106,chain_SBRC,32,10,0.8,1.2073707060482144,0.19598143821212366,1.0560559778367993,1.5420538023478045,0.4018735005354918,0.029345392013787497,0.1818749596792364,0.4183245171129507,6.57584731204769e-11,3.017711051613642e-11,5.2070558096025336e-11,33.816151526701276,21.921814451636678,6.157065930136312,14.554561978104482,46.95612160823144,0.19030372524669145,0.0,0.19030372524669145,0.19030372524669145,28.0,70.0,2.0,121.0,28.0,70.0,2.0,121.0,110.90354888959125,0.0,9.89645952567501,110.90354888959125,6.0,1.0,5.0,7.0,5.33800059016043e-09,8.881728695613262e-08,0.0,0.002127025244209199,1.0,0.0,0.0892348317503105,1.0
EXP-106,boost_0.5,32,10,0.1,1.183683076706481,0.24989865570106895,0.6242053591926003,1.6901331166401203,0.34478832338451537,0.19639770774407972,0.24582011769275836,0.6189967458914377,24.404471382486733,42.948497100038836,9.466244252157335e-11,133.86476514027552,27.636878949346944,46.50786033422063,2.8372868719703987,132.15311528356514,0.14666669041041544,0.3226294085986817,0.0489768971329981,0.6089289379390811,3.5,2.0,2.0,5.0,4.0,2.0,2.0,5.0,11.860530159657996,9.997533141327018,2.9879399115020546,18.768155137553258,7.5,1.0,5.0,8.0,0.0,0.0,0.0,0.10287343643735741,0.1069445502728286,0.09014619677572218,0.026941788079988892,0.16922952714739253
EXP-106,boost_1.0,32,10,0.0,1.1522727305490041,0.4337522831766256,0.6989755163849413,1.6562485707158903,0.503163720891725,0.15152807178329308,0.27121827837927015,0.6223025214287912,38.8052860413402,30.672513561259496,3.7560023437778947,66.38942462284726,43.92495950094955,34.32752534631997,4.793848948949967,67.05955880319776,0.3109664341023079,0.10250064838091724,0.049192605164546536,4.728335345861078,3.5,1.75,1.0,8.0,3.0,4.5,1.0,9.0,11.847198391218544,5.273609097259964,1.4528683073124649,20.299117026974855,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.10682433979649188,0.047551310576274194,0.013100286887652721,0.1830339716827584
